type          ,name                                                              ,iso_country,municipality                               ,iata_code
medium_airport,Narrabri Airport                                                  ,AU         ,Narrabri                                   ,NAA
small_airport ,Nambucca Heads Airport                                            ,AU         ,Nambucca Heads                             ,NBH
small_airport ,New Moon Airport                                                  ,AU         ,Basalt                                     ,NMP
small_airport ,Napperby Airport                                                  ,AU         ,Napperby                                   ,NPP
small_airport ,Narrogin Airport                                                  ,AU         ,Narrogin                                   ,NRG
large_airport ,Yantai Penglai International Airport                              ,CN         ,Yantai                                     ,YNT
medium_airport,Normanton Airport                                                 ,AU         ,Normanton                                  ,NTN
small_airport ,Nutwood Downs Airport                                             ,AU         ,Nutwood Downs                              ,UTD
medium_airport,Newman Airport                                                    ,AU         ,Newman                                     ,ZNE
small_airport ,Opinaca Aerodrome                                                 ,CA         ,ÃlÃ©onore Mine                            ,YOI
small_airport ,Colac Airport                                                     ,AU         ,Colac                                      ,XCO
small_airport ,Olympic Dam Airport                                               ,AU         ,Olympic Dam                                ,OLP
medium_airport,Orange Airport                                                    ,AU         ,Orange                                     ,OAG
small_airport ,Ord River Airport                                                 ,AU         ,Ord River                                  ,ODR
large_airport ,Adelaide International Airport                                    ,AU         ,Adelaide                                   ,ADL
medium_airport,Paraburdoo Airport                                                ,AU         ,Paraburdoo                                 ,PBO
medium_airport,Cocos (Keeling) Islands Airport                                   ,CC         ,Cocos (Keeling) Islands                    ,CCK
small_airport ,Parndana Airport                                                  ,AU         ,Kangaroo Island                            ,PDN
medium_airport,Darwin International Airport                                      ,AU         ,Darwin                                     ,DRW
small_airport ,Pardoo Airport                                                    ,AU         ,Pardoo                                     ,PRD
medium_airport,Gove Airport                                                      ,AU         ,Nhulunbuy                                  ,GOV
medium_airport,Perth Jandakot Airport                                            ,AU         ,Perth                                      ,JAD
medium_airport,Karratha Airport                                                  ,AU         ,Karratha                                   ,KTA
medium_airport,Kalgoorlie Boulder Airport                                        ,AU         ,Kalgoorlie                                 ,KGI
medium_airport,Parkes Airport                                                    ,AU         ,Parkes                                     ,PKE
medium_airport,Kununurra Airport                                                 ,AU         ,Kununurra                                  ,KNX
medium_airport,Port Lincoln Airport                                              ,AU         ,Port Lincoln                               ,PLO
medium_airport,Learmonth Airport                                                 ,AU         ,Exmouth                                    ,LEA
small_airport ,Prominent Hill Airport                                            ,AU         ,OZ Minerals Prominent Hill Mine            ,PXH
small_airport ,Pormpuraaw Airport                                                ,AU         ,Pormpuraaw                                 ,EDR
medium_airport,Port Macquarie Airport                                            ,AU         ,Port Macquarie                             ,PQQ
small_airport ,Penong Airport                                                    ,AU         ,Penong                                     ,PEY
medium_airport,Port Hedland International Airport                                ,AU         ,Port Hedland                               ,PHE
large_airport ,Perth International Airport                                       ,AU         ,Perth                                      ,PER
small_airport ,Penneshaw Airport                                                 ,AU         ,Ironstone                                  ,PEA
small_airport ,Woomera Airfield                                                  ,AU         ,Woomera                                    ,UMR
medium_airport,Christmas Island Airport                                          ,CX         ,Christmas Island                           ,XCH
small_airport ,Dean River Airport                                                ,CA         ,Kimsquit Valley                            ,YRD
small_airport ,Roebourne Airport                                                 ,AU         ,Roebourne                                  ,RBU
medium_airport,Roma Airport                                                      ,AU         ,Roma                                       ,RMA
small_airport ,Roper Bar Airport                                                 ,AU         ,Roper Bar                                  ,RPB
small_airport ,Sandstone Airport                                                 ,AU         ,Sandstone                                  ,NDS
medium_airport,Sydney Bankstown Airport                                          ,AU         ,Sydney                                     ,BWU
large_airport ,Canberra International Airport                                    ,AU         ,Canberra                                   ,CBR
small_airport ,Carosue Dam Airport                                               ,AU         ,Carosue Dam Gold Mine                      ,WCD
medium_airport,Coffs Harbour Airport                                             ,AU         ,Coffs Harbour                              ,CFS
medium_airport,Dubbo City Regional Airport                                       ,AU         ,Dubbo                                      ,DBO
small_airport ,Singleton Airport                                                 ,AU         ,Singleton                                  ,SIX
small_airport ,Shay Gap Airport                                                  ,AU         ,Shay Gap                                   ,SGP
medium_airport,Shark Bay Airport                                                 ,AU         ,Denham                                     ,MJK
small_airport ,Saibai Island Airport                                             ,AU         ,Saibai Island                              ,SBR
medium_airport,Norfolk Island International Airport                              ,NF         ,Burnt Pine                                 ,NLK
medium_airport,RAAF Base Richmond                                                ,AU         ,Richmond                                   ,XRH
large_airport ,Sydney Kingsford Smith International Airport                      ,AU         ,Sydney                                     ,SYD
medium_airport,Tamworth Airport                                                  ,AU         ,Tamworth                                   ,TMW
small_airport ,Silver Plains Airport                                             ,AU         ,Silver Plains                              ,SSP
medium_airport,Wagga Wagga City Airport                                          ,AU         ,Wagga Wagga                                ,WGA
small_airport ,Tarcoola Airport                                                  ,AU         ,Tarcoola                                   ,TAQ
small_airport ,Pattaya Airpark                                                   ,TH         ,Pattaya                                    ,PYX
small_airport ,Trepell Airport                                                   ,AU         ,Trepell                                    ,TQP
small_airport ,Theda Station Airport                                             ,AU         ,Theda Station                              ,TDN
small_airport ,Turkey Creek Airport                                              ,AU         ,Turkey Creek                               ,TKY
small_airport ,The Monument Airport                                              ,AU         ,Phosphate Hill                             ,PHQ
small_airport ,Tobermorey Airport                                                ,AU         ,Tobermorey                                 ,TYP
small_airport ,Tanbar Airport                                                    ,AU         ,Tanbar Station                             ,TXR
medium_airport,Thangool Airport                                                  ,AU         ,Biloela                                    ,THG
medium_airport,Tennant Creek Airport                                             ,AU         ,Tennant Creek                              ,TCA
medium_airport,Taree Airport                                                     ,AU         ,Taree                                      ,TRO
small_airport ,Truscott-Mungalalu Airport                                        ,AU         ,Anjo Peninsula                             ,TTX
small_airport ,Toowoomba Airport                                                 ,AU         ,Toowoomba                                  ,TWB
small_airport ,Wauchope Airport                                                  ,AU         ,Wauchope                                   ,WAU
small_airport ,Wallal Airport                                                    ,AU         ,Wallal                                     ,WLA
small_airport ,Warraber Island Airport                                           ,AU         ,Sue Islet                                  ,SYU
small_airport ,Windarling Airport                                                ,AU         ,Windarling Mine                            ,WRN
small_airport ,Wondoola Airport                                                  ,AU         ,Wondoola                                   ,WON
small_airport ,Mount Full Stop Airport                                           ,AU         ,Wando Vale                                 ,MFL
medium_airport,Whyalla Airport                                                   ,AU         ,Whyalla                                    ,WYA
medium_airport,Newcastle Airport                                                 ,AU         ,Williamtown                                ,NTL
medium_airport,West Sale Airport                                                 ,AU         ,Sale                                       ,SXE
small_airport ,Woodie Woodie Airport                                             ,AU         ,Woodie Woodie                              ,WWI
medium_airport,West Wyalong Airport                                              ,AU         ,West Wyalong                               ,WWY
medium_airport,Wynyard Airport                                                   ,AU         ,Burnie                                     ,BWT
medium_airport,Sanhe Airport                                                     ,CN         ,Yueyang                                    ,YYA
small_airport ,Yalgoo Airport                                                    ,AU         ,Yalgoo                                     ,YLG
small_airport ,Yorke Island Airport                                              ,AU         ,Yorke Island                               ,OKR
small_airport ,Yam Island Airport                                                ,AU         ,Yam Island                                 ,XMY
small_airport ,Yalata Mission Airport                                            ,AU         ,Yalata Mission                             ,KYI
small_airport ,Akiachak Airport                                                  ,US         ,Akiachak                                   ,KKI
small_airport ,Bear Creek 3 Airport                                              ,US         ,Bear Creek                                 ,BCC
small_airport ,Birch Creek Airport                                               ,US         ,Birch Creek                                ,KBC
small_airport ,Copper Center 2 Airport                                           ,US         ,Copper Center                              ,CZC
small_airport ,Ulusaba Airport                                                   ,ZA         ,Ulusaba                                    ,ULX
small_airport ,Tanda Tula Airport                                                ,ZA         ,Welverdiend                                ,TDT
small_airport ,Hazyview Airport                                                  ,ZA         ,Hazyview                                   ,HZV
small_airport ,Khoka Moya Airport                                                ,ZA         ,Khoka Moya                                 ,KHO
small_airport ,Mkambati Airport                                                  ,ZA         ,Mkambati                                   ,MBM
small_airport ,Inyati Airport                                                    ,ZA         ,Inyati                                     ,INY
small_airport ,Tshipise Airport                                                  ,ZA         ,Tshipise                                   ,TSD
small_airport ,Singita Safari Lodge Airport                                      ,ZA         ,Singita Safari Lodge                       ,SSX
small_airport ,Koingnaas Airport                                                 ,ZA         ,Koingnaas                                  ,KIG
large_airport ,Beijing Capital International Airport                             ,CN         ,Beijing                                    ,PEK
large_airport ,Beijing Daxing International Airport                              ,CN         ,Beijing                                    ,PKX
medium_airport,Chengde Puning Airport                                            ,CN         ,Chengde                                    ,CDE
medium_airport,Chifeng Airport                                                   ,CN         ,Chifeng                                    ,CIF
small_airport ,Changzhi Airport                                                  ,CN         ,Changzhi                                   ,CIH
medium_airport,Qinhuangdao Beidaihe Airport                                      ,CN         ,Qinhuangdao                                ,BPE
medium_airport,Ordos Ejin Horo Airport                                           ,CN         ,Ordos                                      ,DSN
small_airport ,Datong Airport                                                    ,CN         ,Datong                                     ,DAT
medium_airport,Erenhot Saiwusu International Airport                             ,CN         ,Erenhot                                    ,ERL
medium_airport,Arxan Yi'ershi Airport                                            ,CN         ,Arxan                                      ,YIE
medium_airport,Handan Airport                                                    ,CN         ,Handan                                     ,HDG
large_airport ,Baita International Airport                                       ,CN         ,Hohhot                                     ,HET
medium_airport,Holingol Huolinhe Airport                                         ,CN         ,Holingol                                   ,HUO
medium_airport,Hulunbuir Hailar Airport                                          ,CN         ,Hailar                                     ,HLD
medium_airport,Linfen Qiaoli Airport                                             ,CN         ,Linfen                                     ,LFQ
medium_airport,LÃ¼liang Airport                                                  ,CN         ,LÃ¼liang                                   ,LLV
large_airport ,Beijing Nanyuan Airport                                           ,CN         ,Beijing                                    ,NAY
medium_airport,Baotou Airport                                                    ,CN         ,Baotou                                     ,BAV
medium_airport,Shijiazhuang Daguocun International Airport                       ,CN         ,Shijiazhuang                               ,SJW
large_airport ,Tianjin Binhai International Airport                              ,CN         ,Tianjin                                    ,TSN
medium_airport,Tongliao Airport                                                  ,CN         ,Tongliao                                   ,TGO
medium_airport,Ulanqab Jining Airport                                            ,CN         ,Ulanqab                                    ,UCB
small_airport ,Wuhai Airport                                                     ,CN         ,Wuhai                                      ,WUA
small_airport ,Ulanhot Airport                                                   ,CN         ,Ulanhot                                    ,HLH
medium_airport,Xilinhot Airport                                                  ,CN         ,Xilinhot                                   ,XIL
small_airport ,Xingtai Dalian Airport                                            ,CN         ,Xingtai                                    ,XNT
small_airport ,Xinzhou Wutaishan Airport                                         ,CN         ,Xinzhou                                    ,WUT
small_airport ,Yuncheng Guangong Airport                                         ,CN         ,Yuncheng                                   ,YCU
large_airport ,Taiyuan Wusu Airport                                              ,CN         ,Taiyuan                                    ,TYN
medium_airport,Bayannur Tianjitai Airport                                        ,CN         ,Bavannur                                   ,RLK
medium_airport,Chengjisihan Airport                                              ,CN         ,Zhalantun                                  ,NZL
small_airport ,Delma Airport                                                     ,AE         ,Delma Island                               ,ZDY
small_airport ,Zenag Airport                                                     ,PG         ,Zenag                                      ,ZEN
small_airport ,Beihai Airport                                                    ,CN         ,Beihai                                     ,BHY
medium_airport,Changde Airport                                                   ,CN         ,Changde                                    ,CGD
medium_airport,Zhijiang Airport                                                  ,CN         ,Huaihua                                    ,HJJ
small_airport ,Dayong Airport                                                    ,CN         ,Dayong                                     ,DYG
large_airport ,Guangzhou Baiyun International Airport                            ,CN         ,Guangzhou                                  ,CAN
large_airport ,Changsha Huanghua International Airport                           ,CN         ,Changsha                                   ,CSX
medium_airport,Hechi Jinchengjiang Airport                                       ,CN         ,Hechi                                      ,HCJ
small_airport ,Huayuan Airport                                                   ,CN         ,Shihezi                                    ,SHF
small_airport ,Hengyang Nanyue Airport                                           ,CN         ,Hengyang                                   ,HNY
large_airport ,Guilin Liangjiang International Airport                           ,CN         ,Guilin City                                ,KWL
medium_airport,Lingling Airport                                                  ,CN         ,Yongzhou                                   ,LLF
small_airport ,Meixian Airport                                                   ,CN         ,Meixian                                    ,MXZ
large_airport ,Nanning Wuxu Airport                                              ,CN         ,Nanning                                    ,NNG
medium_airport,Jieyang Chaoshan International Airport                            ,CN         ,Shantou                                    ,SWA
medium_airport,Zhuhai Jinwan Airport                                             ,CN         ,Zhuhai                                     ,ZUH
medium_airport,Shaoyang Wugang Airport                                           ,CN         ,Shaoyang                                   ,WGN
large_airport ,Shenzhen Bao'an International Airport                             ,CN         ,Shenzhen                                   ,SZX
small_airport ,Wuzhou Changzhoudao Airport                                       ,CN         ,Wuzhou                                     ,WUZ
small_airport ,Xingning Airport                                                  ,CN         ,Xingning                                   ,XIN
medium_airport,Liuzhou Bailian Airport                                           ,CN         ,Liuzhou                                    ,LZH
medium_airport,Zhanjiang Airport                                                 ,CN         ,Zhanjiang                                  ,ZHA
small_airport ,Anyang Airport                                                    ,CN         ,Anyang                                     ,AYN
large_airport ,Zhengzhou Xinzheng International Airport                          ,CN         ,Zhengzhou                                  ,CGO
small_airport ,Enshi Airport                                                     ,CN         ,Enshi                                      ,ENH
medium_airport,Guangzhou MR Air Base                                             ,CN         ,Guanghua                                   ,LHK
large_airport ,Wuhan Tianhe International Airport                                ,CN         ,Wuhan                                      ,WUH
small_airport ,Luoyang Airport                                                   ,CN         ,Luoyang                                    ,LYA
small_airport ,Nanyang Jiangying Airport                                         ,CN         ,Nanyang                                    ,NNY
medium_airport,Shennongjia Hongping Airport                                      ,CN         ,Shennongjia                                ,HPG
small_airport ,Shashi Airport                                                    ,CN         ,Shashi                                     ,SHS
medium_airport,Shiyan Wudangshan Airport                                         ,CN         ,Shiyan                                     ,WDS
small_airport ,Xiangyang Liuji Airport                                           ,CN         ,Xiangfan                                   ,XFN
medium_airport,Yichang Sanxia Airport                                            ,CN         ,Yichang                                    ,YIH
large_airport ,Haikou Meilan International Airport                               ,CN         ,Haikou                                     ,HAK
medium_airport,Qionghai Bo'ao Airport                                            ,CN         ,Qionghai                                   ,BAR
large_airport ,Sanya Phoenix International Airport                               ,CN         ,Sanya                                      ,SYX
medium_airport,Pyongyang Sunan International Airport                             ,KP         ,Pyongyang                                  ,FNJ
medium_airport,Sondok Airport                                                    ,KP         ,SÅndÅng-ni                               ,DSO
medium_airport,Wonsan Kalma International Airport                                ,KP         ,Wonsan                                     ,WOS
small_airport ,Ankang Wulipu Airport                                             ,CN         ,Ankang                                     ,AKA
medium_airport,Dunhuang Airport                                                  ,CN         ,Dunhuang                                   ,DNH
small_airport ,Delingha Airport                                                  ,CN         ,Delingha                                   ,HXD
medium_airport,Golmud Airport                                                    ,CN         ,Golmud                                     ,GOQ
medium_airport,Guyuan Liupanshan Airport                                         ,CN         ,Guyuan                                     ,GYU
medium_airport,Huatugou Airport                                                  ,CN         ,Mengnai                                    ,HTT
small_airport ,Hanzhong Chenggu Airport                                          ,CN         ,Hanzhong                                   ,HZG
small_airport ,Yinchuan/Xincheng Air Base                                        ,CN         ,Yinchuan                                   ,YEH
medium_airport,Jining Qufu Airport                                               ,CN         ,Jining                                     ,JNG
medium_airport,Jiayuguan Airport                                                 ,CN         ,Jiayuguan                                  ,JGN
medium_airport,Lanzhou Zhongchuan Airport                                        ,CN         ,Lanzhou                                    ,LHW
medium_airport,Longnan Chengzhou Airport                                         ,CN         ,Longnan                                    ,LNL
medium_airport,Qingyang Airport                                                  ,CN         ,Qingyang                                   ,IQN
medium_airport,Xi'an Xiguan Airport                                              ,CN         ,Xi'an                                      ,SIA
medium_airport,Gannan Xiahe Airport                                              ,CN         ,Xiahe                                      ,GXH
medium_airport,Xining Caojiabu Airport                                           ,CN         ,Xining                                     ,XNN
large_airport ,Xi'an Xianyang International Airport                              ,CN         ,Xi'an                                      ,XIY
small_airport ,Yan'an Ershilipu Airport                                          ,CN         ,Yan'an                                     ,ENY
small_airport ,Yulin Yuyang Airport                                              ,CN         ,Yulin                                      ,UYN
medium_airport,Zhongwei Shapotou Airport                                         ,CN         ,Zhongwei                                   ,ZHY
medium_airport,Arvaikheer Airport                                                ,MN         ,Arvaikheer                                 ,AVK
medium_airport,Altai Airport                                                     ,MN         ,Altai                                      ,LTI
medium_airport,Bayankhongor Airport                                              ,MN         ,Bayankhongor                               ,BYN
medium_airport,Bulgan Airport                                                    ,MN         ,Bulgan                                     ,UGA
small_airport ,Bulagtai Resort Airport                                           ,MN         ,Umnugobitour                               ,UGT
small_airport ,Bulgan Sum Airport                                                ,MN         ,Bulgan                                     ,HBU
large_airport ,Ulaanbaatar International Airport                                 ,MN         ,Ulaanbaatar                                ,UBN
small_airport ,Sena Madureira Airport                                            ,BR         ,Sena Madureira                             ,ZMD
small_airport ,Donoi Airport                                                     ,MN         ,Uliastai                                   ,ULZ
medium_airport,Dalanzadgad Airport                                               ,MN         ,Dalanzadgad                                ,DLZ
small_airport ,Khujirt Airport                                                   ,MN         ,Khujirt                                    ,HJT
medium_airport,Khovd Airport                                                     ,MN         ,Khovd                                      ,HVD
medium_airport,MÃ¶rÃ¶n Airport                                                   ,MN         ,MÃ¶rÃ¶n                                    ,MXV
small_airport ,Tselserleg Airport                                                ,MN         ,Tselserleg                                 ,TSZ
small_airport ,Tosontsengel Airport                                              ,MN         ,Tosontsengel                               ,TNZ
large_airport ,Buyant-Ukhaa International Airport                                ,MN         ,Ulan Bator                                 ,ULN
small_airport ,Ulaangom Airport                                                  ,MN         ,Ulaangom                                   ,ULO
small_airport ,Nyac Airport                                                      ,US         ,Nyac                                       ,ZNC
medium_airport,Cangyuan Washan Airport                                           ,CN         ,Cangyuan Va Autonomous County              ,CWJ
medium_airport,Dali Airport                                                      ,CN         ,Xiaguan                                    ,DLU
medium_airport,Diqing Airport                                                    ,CN         ,Shangri-La                                 ,DIG
medium_airport,Xishuangbanna Gasa Airport                                        ,CN         ,Jinghong                                   ,JHG
medium_airport,Lancang Jingmai Airport                                           ,CN         ,Lancang Lahu Autonomous County             ,JMJ
medium_airport,Lijiang Airport                                                   ,CN         ,Lijiang                                    ,LJG
medium_airport,Mangshi Airport                                                   ,CN         ,Luxi                                       ,LUM
large_airport ,Kunming Changshui International Airport                           ,CN         ,Kunming                                    ,KMG
small_airport ,Pu'er Simao Airport                                               ,CN         ,Pu'er                                      ,SYM
small_airport ,Wenshan Puzhehei Airport                                          ,CN         ,Wenshan                                    ,WNH
small_airport ,Zhaotong Airport                                                  ,CN         ,Zhaotong                                   ,ZAT
large_airport ,Xiamen Gaoqi International Airport                                ,CN         ,Xiamen                                     ,XMN
medium_airport,Anqing Tianzhushan Airport                                        ,CN         ,Anqing                                     ,AQG
medium_airport,Bengbu Airport                                                    ,CN         ,Bengbu                                     ,BFU
small_airport ,Changzhou Benniu Airport                                          ,CN         ,Changzhou                                  ,CZX
medium_airport,Nanchang Changbei International Airport                           ,CN         ,Nanchang                                   ,KHN
medium_airport,Fuyang Xiguan Airport                                             ,CN         ,Fuyang                                     ,FUG
large_airport ,Fuzhou Changle International Airport                              ,CN         ,Fuzhou                                     ,FOC
small_airport ,Ganzhou Airport                                                   ,CN         ,Ganzhou                                    ,KOW
large_airport ,Hangzhou Xiaoshan International Airport                           ,CN         ,Hangzhou                                   ,HGH
medium_airport,Jingdezhen Airport                                                ,CN         ,Jingdezhen                                 ,JDZ
small_airport ,Jiujiang Lushan Airport                                           ,CN         ,Jiujiang                                   ,JIU
large_airport ,Yaoqiang Airport                                                  ,CN         ,Jinan                                      ,TNA
medium_airport,Quzhou Airport                                                    ,CN         ,Quzhou                                     ,JUZ
medium_airport,Longyan Guanzhishan Airport                                       ,CN         ,Longyan                                    ,LCX
small_airport ,Lianyungang Airport                                               ,CN         ,Lianyungang                                ,LYG
medium_airport,Huangyan Luqiao Airport                                           ,CN         ,Huangyan                                   ,HYN
small_airport ,Shubuling Airport                                                 ,CN         ,Linyi                                      ,LYI
large_airport ,Ningbo Lishe International Airport                                ,CN         ,Ningbo                                     ,NGB
large_airport ,Nanjing Lukou Airport                                             ,CN         ,Nanjing                                    ,NKG
medium_airport,Hefei Luogang International Airport                               ,CN         ,Hefei                                      ,HFE
large_airport ,Shanghai Pudong International Airport                             ,CN         ,Shanghai                                   ,PVG
medium_airport,Liuting Airport                                                   ,CN         ,Qingdao                                    ,TAO
medium_airport,Quanzhou Jinjiang International Airport                           ,CN         ,Quanzhou                                   ,JJN
medium_airport,Rugao Air Base                                                    ,CN         ,Rugao                                      ,RUG
medium_airport,Rizhao Shanzihe Airport                                           ,CN         ,Rizhao                                     ,RIZ
large_airport ,Shanghai Hongqiao International Airport                           ,CN         ,Shanghai                                   ,SHA
medium_airport,Suzhou Guangfu Airport                                            ,CN         ,Suzhou                                     ,SZV
medium_airport,Tunxi International Airport                                       ,CN         ,Huangshan                                  ,TXN
medium_airport,Weifang Airport                                                   ,CN         ,Weifang                                    ,WEF
medium_airport,Weihai Airport                                                    ,CN         ,Weihai                                     ,WEH
medium_airport,Wuhu Air Base                                                     ,CN         ,Wuhu                                       ,WHU
medium_airport,Sunan Shuofang International Airport                              ,CN         ,Wuxi                                       ,WUX
medium_airport,Nanping Wuyishan Airport                                          ,CN         ,Wuyishan                                   ,WUS
large_airport ,Wenzhou Longwan International Airport                             ,CN         ,Wenzhou                                    ,WNZ
medium_airport,Xuzhou Guanyin Airport                                            ,CN         ,Xuzhou                                     ,XUZ
medium_airport,Yangzhou Taizhou Airport                                          ,CN         ,Yangzhou and Taizhou                       ,YTY
medium_airport,Yichun Mingyueshan Airport                                        ,CN         ,Yichun                                     ,YIC
small_airport ,Yancheng Airport                                                  ,CN         ,Yancheng                                   ,YNZ
medium_airport,Yiwu Airport                                                      ,CN         ,Yiwu                                       ,YIW
small_airport ,Zhoushan Airport                                                  ,CN         ,Zhoushan                                   ,HSN
medium_airport,Ngari Gunsa Airport                                               ,CN         ,Shiquanhe                                  ,NGQ
medium_airport,Anshun Huangguoshu Airport                                        ,CN         ,Anshun                                     ,AVA
medium_airport,Qamdo Bangda Airport                                              ,CN         ,Bangda                                     ,BPX
medium_airport,Bijie Feixiong Airport                                            ,CN         ,Bijie                                      ,BFJ
large_airport ,Chongqing Jiangbei International Airport                          ,CN         ,Chongqing                                  ,CKG
medium_airport,Daocheng Yading Airport                                           ,CN         ,Daocheng County                            ,DCY
small_airport ,Dachuan Airport                                                   ,CN         ,Dazhou                                     ,DAX
small_airport ,Guanghan Airport                                                  ,CN         ,Civil Aviation Flight University of China  ,GHN
medium_airport,Guangyuan Airport                                                 ,CN         ,Guangyuan                                  ,GYS
large_airport ,Longdongbao Airport                                               ,CN         ,Guiyang                                    ,KWE
medium_airport,Jiuzhai Huanglong Airport                                         ,CN         ,Jiuzhaigou                                 ,JZH
medium_airport,Kangding Airport                                                  ,CN         ,Kangding                                   ,KGT
medium_airport,Kaili Airport                                                     ,CN         ,Huangping                                  ,KJH
small_airport ,Libo Airport                                                      ,CN         ,Libo County                                ,LLB
small_airport ,Liangping Airport                                                 ,CN         ,Liangping                                  ,LIA
medium_airport,Lhasa Gonggar Airport                                             ,CN         ,Lhasa                                      ,LXA
small_airport ,Luzhou Airport                                                    ,CN         ,Luzhou                                     ,LZO
small_airport ,ÃndÃ¶rkhaan Airport                                              ,MN         ,ÃndÃ¶rkhaan                               ,UNR
medium_airport,Zunyi Maotai Airport                                              ,CN         ,Zunyi                                      ,WMT
medium_airport,Mianyang Airport                                                  ,CN         ,Mianyang                                   ,MIG
small_airport ,Nanchong Gaoping Airport                                          ,CN         ,Nanchong                                   ,NAO
medium_airport,Liping Airport                                                    ,CN         ,Liping                                     ,HZH
medium_airport,Nyingchi Airport                                                  ,CN         ,Nyingchi                                   ,LZY
medium_airport,Liupanshui Yuezhao Airport                                        ,CN         ,Liupanshui                                 ,LPF
medium_airport,Tengchong Tuofeng Airport                                         ,CN         ,Tengchong                                  ,TCZ
large_airport ,Chengdu Shuangliu International Airport                           ,CN         ,Chengdu                                    ,CTU
small_airport ,Wanxian Airport                                                   ,CN         ,Wanxian                                    ,WXN
medium_airport,Xichang Qingshan Airport                                          ,CN         ,Xichang                                    ,XIC
small_airport ,Yibin Caiba Airport                                               ,CN         ,Yibin                                      ,YBP
medium_airport,Xingyi Airport                                                    ,CN         ,Xingyi                                     ,ACX
medium_airport,Zunyi Xinzhou Airport                                             ,CN         ,Zunyi                                      ,ZYI
medium_airport,Aksu Airport                                                      ,CN         ,Aksu                                       ,AKU
medium_airport,Alashankou Bole (Bortala) airport                                 ,CN         ,Bole                                       ,BPL
medium_airport,Qiemo Yudu Airport                                                ,CN         ,Qiemo                                      ,IQM
medium_airport,Fuyun Koktokay Airport                                            ,CN         ,Fuyun                                      ,FYN
medium_airport,Hami Airport                                                      ,CN         ,Hami                                       ,HMI
small_airport ,Kuqa Airport                                                      ,CN         ,Kuqa                                       ,KCA
medium_airport,Korla Airport                                                     ,CN         ,Korla                                      ,KRL
small_airport ,Karamay Airport                                                   ,CN         ,Karamay                                    ,KRY
medium_airport,Kanas Airport                                                     ,CN         ,Burqin                                     ,KJI
medium_airport,Xinyuan Nalati Airport                                            ,CN         ,Xinyuan County                             ,NLT
medium_airport,Ruoqiang Loulan Airport                                           ,CN         ,Ruoqiang Town                              ,RQA
medium_airport,Yeerqiang Airport                                                 ,CN         ,Shache                                     ,QSZ
medium_airport,Kashgar Airport                                                   ,CN         ,Kashgar                                    ,KHG
medium_airport,Shanshan Airport                                                  ,CN         ,Shanshan                                   ,SXJ
small_airport ,Tacheng Airport                                                   ,CN         ,Tacheng                                    ,TCG
medium_airport,Hotan Airport                                                     ,CN         ,Hotan                                      ,HTN
medium_airport,Turpan Jiaohe Airport                                             ,CN         ,Turpan                                     ,TLQ
large_airport ,ÃrÃ¼mqi Diwopu International Airport                             ,CN         ,ÃrÃ¼mqi                                   ,URC
small_airport ,Yining Airport                                                    ,CN         ,Yining                                     ,YIN
medium_airport,Anshan Air Base                                                   ,CN         ,Anshan                                     ,AOG
medium_airport,Longjia Airport                                                   ,CN         ,Changchun                                  ,CGQ
medium_airport,Changhai Airport                                                  ,CN         ,Changhai                                   ,CNI
medium_airport,Chaoyang Airport                                                  ,CN         ,Chaoyang                                   ,CHG
medium_airport,Wudalianchi Dedu Airport                                          ,CN         ,Wudalianchi                                ,DTU
medium_airport,Dongji Aiport                                                     ,CN         ,Fuyuan                                     ,FYJ
